Source_PhylumDivision	Target_PhylumDivision	Frequency	Percentage	Region	DepthLayer
Cyanobacteria	Gammaproteobacteria	18	1.12994350282486	NAO	EPI
Cyanobacteria	Ochrophyta	1	0.0627746390458255	NAO	EPI
Cyanobacteria	SAR406	2	0.125549278091651	NAO	EPI
Cyanobacteria	Verrucomicrobia	3	0.188323917137476	NAO	EPI
Cyanobacteria	unBac	1	0.0627746390458255	NAO	EPI
Dadabacteria	Deltaproteobacteria	1	0.0627746390458255	NAO	EPI
Dadabacteria	Dinoflagellata	2	0.125549278091651	NAO	EPI
Dadabacteria	Kiritimatiellaeota	1	0.0627746390458255	NAO	EPI
Dadabacteria	SAR406	1	0.0627746390458255	NAO	EPI
Deltaproteobacteria	Deltaproteobacteria	2	0.125549278091651	NAO	EPI
Deltaproteobacteria	Euryarchaeota	1	0.0627746390458255	NAO	EPI
Deltaproteobacteria	Gammaproteobacteria	7	0.439422473320778	NAO	EPI
Deltaproteobacteria	Verrucomicrobia	2	0.125549278091651	NAO	EPI
Deltaproteobacteria	unBac	1	0.0627746390458255	NAO	EPI
Dinoflagellata	Dinoflagellata	158	9.91839296924043	NAO	EPI
Dinoflagellata	Euryarchaeota	1	0.0627746390458255	NAO	EPI
Dinoflagellata	Gammaproteobacteria	8	0.502197112366604	NAO	EPI
Dinoflagellata	Katablepharidophyta	7	0.439422473320778	NAO	EPI
Dinoflagellata	Kiritimatiellaeota	1	0.0627746390458255	NAO	EPI
Dinoflagellata	Ochrophyta	28	1.75768989328311	NAO	EPI
Dinoflagellata	Picozoa	7	0.439422473320778	NAO	EPI
Dinoflagellata	Radiolaria	2	0.125549278091651	NAO	EPI
Dinoflagellata	SAR406	3	0.188323917137476	NAO	EPI
Dinoflagellata	Stramenopiles_X	23	1.44381669805399	NAO	EPI
Dinoflagellata	Telonemia	12	0.753295668549906	NAO	EPI
Dinoflagellata	Thaumarchaeota	1	0.0627746390458255	NAO	EPI
Dinoflagellata	Verrucomicrobia	3	0.188323917137476	NAO	EPI
Dinoflagellata	unEuk	5	0.313873195229127	NAO	EPI
Euryarchaeota	Euryarchaeota	12	0.753295668549906	NAO	EPI
Euryarchaeota	Gammaproteobacteria	13	0.816070307595731	NAO	EPI
Euryarchaeota	Katablepharidophyta	1	0.0627746390458255	NAO	EPI
Euryarchaeota	Planctomycetes	1	0.0627746390458255	NAO	EPI
Euryarchaeota	SAR406	4	0.251098556183302	NAO	EPI
Gammaproteobacteria	Gammaproteobacteria	37	2.32266164469554	NAO	EPI
Gammaproteobacteria	Katablepharidophyta	1	0.0627746390458255	NAO	EPI
Gammaproteobacteria	Kiritimatiellaeota	3	0.188323917137476	NAO	EPI
Gammaproteobacteria	Ochrophyta	4	0.251098556183302	NAO	EPI
Gammaproteobacteria	Picozoa	1	0.0627746390458255	NAO	EPI
Gammaproteobacteria	Planctomycetes	3	0.188323917137476	NAO	EPI
Gammaproteobacteria	SAR406	6	0.376647834274953	NAO	EPI
Gammaproteobacteria	Stramenopiles_X	2	0.125549278091651	NAO	EPI
Gammaproteobacteria	Verrucomicrobia	10	0.627746390458255	NAO	EPI
Gammaproteobacteria	unBac	1	0.0627746390458255	NAO	EPI
Katablepharidophyta	Ochrophyta	1	0.0627746390458255	NAO	EPI
Katablepharidophyta	Picozoa	1	0.0627746390458255	NAO	EPI
Kiritimatiellaeota	Verrucomicrobia	2	0.125549278091651	NAO	EPI
Ochrophyta	Ochrophyta	10	0.627746390458255	NAO	EPI
Ochrophyta	Picozoa	2	0.125549278091651	NAO	EPI
Ochrophyta	Radiolaria	2	0.125549278091651	NAO	EPI
Ochrophyta	Stramenopiles_X	12	0.753295668549906	NAO	EPI
Ochrophyta	Telonemia	3	0.188323917137476	NAO	EPI
Ochrophyta	unEuk	1	0.0627746390458255	NAO	EPI
Picozoa	Picozoa	1	0.0627746390458255	NAO	EPI
Picozoa	Stramenopiles_X	5	0.313873195229127	NAO	EPI
Picozoa	Telonemia	2	0.125549278091651	NAO	EPI
Planctomycetes	Planctomycetes	1	0.0627746390458255	NAO	EPI
Planctomycetes	Verrucomicrobia	2	0.125549278091651	NAO	EPI
SAR406	SAR406	1	0.0627746390458255	NAO	EPI
Stramenopiles_X	Stramenopiles_X	10	0.627746390458255	NAO	EPI
Stramenopiles_X	Telonemia	11	0.69052102950408	NAO	EPI
Stramenopiles_X	unBac	1	0.0627746390458255	NAO	EPI
Telonemia	Telonemia	7	0.439422473320778	NAO	EPI
Telonemia	unEuk	3	0.188323917137476	NAO	EPI
Thaumarchaeota	Thaumarchaeota	1	0.0627746390458255	NAO	EPI
Verrucomicrobia	Verrucomicrobia	4	0.251098556183302	NAO	EPI
Verrucomicrobia	unBac	1	0.0627746390458255	NAO	EPI
unBac	unBac	1	0.0627746390458255	NAO	EPI
