"PhylumDivision"	"ID"	"Kingdom"	"color"
"Cyanobacteria"	"Prok_ASV_547"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_290"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_614"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1439"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_613"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_152"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_389"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_587"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_36"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_490"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_136"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_3808"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_215"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_267"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_387"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_2871"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_820"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_199"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1196"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_496"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_160"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_4"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_298"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1002"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_2783"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_739"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_635"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_122"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_98"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_7"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_164"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_331"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_447"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_32"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_64"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_207"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_853"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_87"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1078"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1821"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1189"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_303"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1117"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1345"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_211"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1461"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_453"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_784"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_2564"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_766"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1670"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_26"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_217"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1290"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1597"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_184"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_73"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_374"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_539"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_41"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_591"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_814"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_368"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_930"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_462"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_2359"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_465"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_281"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_745"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1185"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_1644"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_43"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_943"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_69"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_612"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_317"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_680"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_195"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_166"	"Bacteria"	"#B1DE8F"
"Cyanobacteria"	"Prok_ASV_883"	"Bacteria"	"#B1DE8F"
"Dadabacteria"	"Prok_ASV_999"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_495"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_292"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_1827"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_880"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_1173"	"Bacteria"	"#206EB0"
"Dadabacteria"	"Prok_ASV_3181"	"Bacteria"	"#206EB0"
"Deinococcus-Thermus"	"Prok_ASV_3760"	"Bacteria"	"#90D082"
"Deinococcus-Thermus"	"Prok_ASV_7755"	"Bacteria"	"#90D082"
"Deltaproteobacteria"	"Prok_ASV_266"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4443"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3695"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_775"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1440"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_123"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_80"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_6149"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3204"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2231"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4826"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1379"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4715"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_529"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3914"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_6136"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4045"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_172"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5884"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5482"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2249"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5178"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_6602"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4129"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_135"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2669"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5535"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3260"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_232"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3642"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5230"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_310"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_206"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1775"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_810"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1268"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1816"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2893"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3453"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3189"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1064"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4086"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_398"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2464"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3586"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2523"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3731"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1334"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2460"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_81"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1201"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_959"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_708"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2167"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_846"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4379"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4090"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_602"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3137"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1770"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4908"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_7242"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_8131"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4672"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1605"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_431"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2273"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_5670"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_665"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3032"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_110"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_457"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1789"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_4857"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_433"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2046"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_6585"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2868"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_694"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3638"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_3866"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_1946"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_6029"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_2311"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_10"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_68"	"Bacteria"	"#1D8CBE"
"Deltaproteobacteria"	"Prok_ASV_536"	"Bacteria"	"#1D8CBE"
"Dinoflagellata"	"Euk_ASV_2491"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10067"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_14280"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1002"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1084"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10047"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1003"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_567"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1052"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1093"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1074"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1055"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1050"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_583"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10812"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2562"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1095"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2608"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5733"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1102"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10289"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10365"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_270"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_101"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1073"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11080"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1450"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10424"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1079"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2715"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11151"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1046"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1081"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1091"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1009"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_105"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1123"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2467"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1126"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1051"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1088"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1053"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1133"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10895"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_109"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10145"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1118"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10352"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1138"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11386"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10213"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2678"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1022"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1011"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10110"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10980"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10281"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2691"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11485"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1150"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_275"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1105"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2780"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2704"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10371"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2536"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1110"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2538"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2637"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1042"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1162"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1116"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1117"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1047"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1119"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1049"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1170"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1171"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10503"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2814"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2815"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11750"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1176"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1177"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1179"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1056"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2579"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2826"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11816"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_587"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_114"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1141"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10634"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2765"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_11439"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2844"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2849"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1148"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6470"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1069"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1104"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1152"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_10703"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1553"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1072"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_120"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1200"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2869"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1040"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6534"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_12036"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2543"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1164"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1207"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_12077"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2645"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1083"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2883"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2884"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_12120"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1087"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1213"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2898"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1089"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1216"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1217"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_13869"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_12186"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1219"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_122"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1220"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1184"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6660"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1225"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_284"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1098"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1227"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2607"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1229"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1100"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1230"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2939"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1233"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1234"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_672"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2947"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_295"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2950"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1452"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6133"	"Eukaryota"	"#8F8BC1"
